property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,emaar mgf the enclave,sector 66,2.1,12352.0,3.0,4.0,2,12.0,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,0,156
flat,shapoorji pallonji joyville gurugram,sector 102,1.8,10638.0,3.0,3.0,3,1.0,Relatively New,1531.0,0.0,0.0,0.0,0.0,0.0,1,141
flat,emaar palm gardens,sector 83,1.48,7789.0,3.0,3.0,3,7.0,Relatively New,1549.0,0.0,1.0,0.0,0.0,0.0,1,66
flat,pioneer araya,sector 62,9.2,19943.0,4.0,6.0,3,5.0,Relatively New,3867.0,0.0,1.0,0.0,1.0,0.0,0,156
flat,tulip violet,sector 69,1.55,9822.0,3.0,3.0,2,9.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0,165
flat,chintels paradiso,sector 109,2.0,7604.0,4.0,4.0,2,11.0,Relatively New,2380.0,0.0,1.0,0.0,1.0,0.0,1,64
flat,spaze privy at,sector 84,1.35,9642.0,3.0,3.0,3,7.0,Relatively New,1750.0,0.0,0.0,0.0,1.0,0.0,1,90
flat,signature global orchard avenue,sector 93,0.4,5479.0,2.0,2.0,0,0.0,Relatively New,730.0,0.0,0.0,0.0,0.0,0.0,1,0
house,ss aaron ville,sector 49,6.75,19737.0,5.0,4.0,2,2.0,Old Property,3420.0,1.0,1.0,1.0,0.0,0.0,1,78
house,vipul tatvam villa,sector 48,7.25,27971.0,3.0,4.0,2,2.0,Moderately Old,2592.0,1.0,1.0,1.0,1.0,0.0,0,115
flat,mvn athens,sohna road,0.27,5901.0,2.0,2.0,1,0.0,Relatively New,508.0,0.0,0.0,0.0,0.0,0.0,0,69
flat,sapphire eighty three,sector 83,0.65,9286.0,1.0,1.0,0,6.0,Relatively New,700.0,0.0,0.0,0.0,0.0,0.0,1,0
house,independent,sector 47,0.99,17188.0,1.0,4.0,3,4.0,Relatively New,576.0,0.0,0.0,0.0,0.0,0.0,1,13
flat,emaar mgf emerald floors,sector 65,3.2,10159.0,4.0,3.0,2,1.0,Relatively New,3150.0,0.0,1.0,0.0,0.0,0.0,1,0
flat,raheja navodaya,sector 92,0.85,4271.0,3.0,3.0,3,2.0,Relatively New,1801.0,0.0,0.0,0.0,0.0,0.0,1,100
flat,pareena mi casa,sector 68,1.1,8835.0,2.0,2.0,3,11.0,New Property,1127.0,0.0,0.0,0.0,0.0,0.0,1,95
flat,sbtl caladium,sector 109,1.9,6219.0,4.0,4.0,3,8.0,Relatively New,2765.0,0.0,1.0,0.0,0.0,0.0,1,151
house,nirvana cedar crest,sector 50,3.99,8867.0,4.0,5.0,3+,4.0,New Property,4500.0,0.0,1.0,0.0,1.0,0.0,0,112
house,international city by sobha phase 2,sector 109,6.25,10035.0,5.0,7.0,3+,3.0,Relatively New,6228.0,1.0,1.0,1.0,1.0,0.0,1,147
house,anamika enclave,sector 12,6.0,14493.0,9.0,9.0,3+,3.0,Old Property,9000.0,0.0,0.0,0.0,0.0,0.0,1,9
flat,dlf city plots phase 3,sector 24,6.5,18571.0,4.0,5.0,3+,3.0,New Property,3889.0,0.0,1.0,0.0,0.0,0.0,2,42
flat,ambience creacions,sector 22,2.0,14492.0,2.0,2.0,2,9.0,Relatively New,1533.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,signature global the millennia,sector 37d,0.55,9166.0,2.0,2.0,3,3.0,New Property,543.0,0.0,0.0,0.0,0.0,0.0,1,53
flat,vatika gurgaon,sector 83,0.95,6574.0,2.0,2.0,3,5.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,0,96
house,independent,sector 4,0.65,11111.0,4.0,2.0,2,2.0,Moderately Old,585.0,0.0,0.0,0.0,0.0,0.0,1,0
house,independent,sector 5,3.75,11029.0,5.0,5.0,3+,3.0,Old Property,3400.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,bptp terra,sector 37d,1.6,7302.0,4.0,3.0,3+,7.0,Relatively New,2000.0,0.0,0.0,0.0,0.0,1.0,0,139
house,bptp pedestal,sector 70a,0.9,7582.0,2.0,2.0,3+,3.0,New Property,1319.0,0.0,1.0,0.0,0.0,1.0,1,153
flat,brisk lumbini terrace homes,sector 109,1.5,6616.0,3.0,3.0,1,4.0,New Property,2519.0,0.0,1.0,0.0,0.0,0.0,1,37
flat,dlf the skycourt,sector 86,1.35,6998.0,3.0,3.0,1,9.0,Relatively New,1746.0,0.0,0.0,0.0,0.0,0.0,1,119
flat,dlf new town heights,sector 90,1.55,6556.0,4.0,4.0,3+,1.0,Relatively New,2139.0,0.0,1.0,0.0,1.0,0.0,1,81
flat,ss the leaf,sector 85,2.03,7230.0,4.0,4.0,3+,3.0,Relatively New,2225.0,0.0,0.0,0.0,0.0,1.0,1,49
flat,m3m woodshire,sector 107,0.9,6588.0,2.0,2.0,3+,14.0,New Property,1236.0,0.0,0.0,0.0,0.0,0.0,1,67
flat,ss the leaf,sector 85,1.85,7682.0,3.0,4.0,3,2.0,Relatively New,2179.0,1.0,1.0,0.0,0.0,0.0,0,49
flat,dlf the arbour,sector 63,7.9,20000.0,4.0,4.0,3+,34.0,Under Construction,3950.0,0.0,0.0,0.0,0.0,0.0,1,61
flat,tulip violet,sector 69,1.7,8623.0,4.0,4.0,1,12.0,Relatively New,1783.0,0.0,0.0,0.0,0.0,0.0,1,88
house,independent,sector 55,1.64,10123.0,3.0,3.0,2,4.0,New Property,1620.0,1.0,1.0,0.0,0.0,0.0,0,54
house,international city by sobha phase 1,sector 109,6.0,9634.0,5.0,5.0,3+,2.0,Relatively New,6228.0,1.0,1.0,1.0,1.0,0.0,1,160
flat,ansal heights 86,sector 86,0.82,6029.0,2.0,2.0,1,12.0,New Property,1300.0,0.0,0.0,0.0,0.0,0.0,1,49
house,eldeco mansionz,sector 48,6.0,22222.0,4.0,4.0,3+,2.0,Moderately Old,2700.0,0.0,1.0,0.0,0.0,0.0,1,69
flat,unitech vistas,sector 70,0.99,6325.0,3.0,4.0,2,11.0,Under Construction,1416.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,green campus chs,manesar,0.92,4022.0,3.0,3.0,3+,8.0,Moderately Old,1924.0,0.0,1.0,0.0,0.0,0.0,1,5
flat,professional society,manesar,0.75,3067.0,3.0,4.0,3,3.0,Relatively New,2717.0,0.0,1.0,0.0,0.0,0.0,1,21
flat,dhoot time residency,sector 63,2.2,12813.0,3.0,4.0,3+,8.0,Moderately Old,1554.0,1.0,0.0,0.0,0.0,0.0,0,61
flat,godrej meridien,sector 106,3.2,16000.0,3.0,3.0,3+,6.0,Under Construction,2224.0,0.0,1.0,0.0,0.0,0.0,1,49
house,international city by sobha phase 2,sector 109,6.44,26502.0,4.0,5.0,3+,3.0,New Property,2430.0,1.0,1.0,1.0,1.0,0.0,1,138
flat,godrej habitat,sector 3,1.3,9002.0,2.0,2.0,2,6.0,Under Construction,1604.0,0.0,0.0,0.0,0.0,0.0,1,36
flat,vipul belmonte,sector 53,6.5,21922.0,3.0,4.0,3+,0.0,Old Property,2683.0,1.0,0.0,0.0,0.0,1.0,1,72
flat,tulip violet,sector 69,1.76,8756.0,4.0,4.0,2,6.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,1,108
flat,sare green parc 2,sector 92,0.61,4837.0,3.0,2.0,2,6.0,Under Construction,1141.0,0.0,0.0,0.0,0.0,1.0,1,0
flat,breeze global heights,sector 33,0.4,6421.0,2.0,2.0,2,4.0,Under Construction,623.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,eden landmark,manesar,0.5,3847.0,2.0,2.0,0,7.0,Under Construction,1300.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,chd avenue,sector 71,1.32,6019.0,4.0,4.0,3,14.0,Moderately Old,1985.0,0.0,1.0,0.0,0.0,0.0,1,65
house,dlf city plots,sector 26,18.0,39841.0,6.0,6.0,2,3.0,Old Property,4518.0,0.0,1.0,0.0,1.0,1.0,0,49
house,vatika india next,sector 83,1.7,7870.0,3.0,3.0,3+,4.0,New Property,2160.0,0.0,1.0,0.0,1.0,0.0,1,0
flat,m3m woodshire,sector 107,0.9,6588.0,2.0,2.0,3+,4.0,Relatively New,1236.0,0.0,0.0,0.0,0.0,0.0,1,21
flat,shree vardhman victoria,sector 70,1.8,9230.0,3.0,4.0,3,2.0,New Property,1527.0,0.0,1.0,0.0,0.0,1.0,1,45
flat,tulip violet,sector 69,1.55,9639.0,3.0,3.0,2,2.0,Relatively New,1455.0,0.0,0.0,0.0,1.0,0.0,0,86
flat,suncity heights,sector 54,3.85,16445.0,3.0,3.0,3+,8.0,Old Property,2119.0,0.0,1.0,0.0,0.0,0.0,1,67
flat,corona optus,sector 37c,1.43,7185.0,3.0,3.0,3+,2.0,Relatively New,1834.0,0.0,1.0,0.0,0.0,1.0,1,49
flat,dlf wellington estate,sector 43,2.09,14615.0,3.0,3.0,2,11.0,Old Property,1294.0,0.0,0.0,0.0,0.0,0.0,0,79
flat,dlf the primus,sector 82a,1.8,13846.0,3.0,3.0,3+,10.0,Relatively New,1545.0,0.0,1.0,0.0,0.0,0.0,2,174
flat,aipl zen residences,sector 70a,1.4,11094.0,2.0,2.0,2,16.0,Relatively New,1262.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,sare green parc phase 3,sector 92,0.7,5279.0,3.0,2.0,2,4.0,Relatively New,1325.0,0.0,0.0,0.0,0.0,0.0,1,56
flat,m3m woodshire,sector 107,1.49,6310.0,3.0,4.0,3+,5.0,Relatively New,2137.0,0.0,1.0,1.0,0.0,0.0,0,174
flat,ramsons kshitij,sector 95,0.28,3650.0,2.0,2.0,2,5.0,New Property,694.0,0.0,0.0,0.0,0.0,1.0,1,0
flat,awho shanti vihar,sector 95,0.82,9879.0,2.0,2.0,3+,13.0,New Property,1095.0,1.0,0.0,0.0,0.0,0.0,1,114
house,sushant lok 1 builder floors,sector 43,6.25,30728.0,7.0,7.0,3+,3.0,Moderately Old,2034.0,1.0,1.0,1.0,0.0,0.0,1,46
flat,lotus homz,sector 111,0.7,10057.0,2.0,2.0,2,8.0,Relatively New,773.0,0.0,0.0,0.0,0.0,0.0,1,68
flat,bestech park view ananda,sector 81,1.15,6927.0,3.0,2.0,3+,6.0,Relatively New,1463.0,1.0,0.0,0.0,0.0,0.0,0,104
flat,smart world orchard,sector 61,2.5,16139.0,3.0,3.0,1,1.0,Under Construction,1549.0,0.0,0.0,0.0,0.0,0.0,1,61
flat,ireo the grand arch,sector 58,2.2,16000.0,2.0,2.0,1,5.0,Relatively New,1528.0,0.0,0.0,0.0,1.0,0.0,0,49
flat,corona optus,sector 37c,1.25,8928.0,3.0,3.0,3,2.0,Relatively New,1563.0,1.0,0.0,0.0,0.0,0.0,1,49
flat,ashiana anmol,sohna road,0.93,7294.0,2.0,2.0,2,9.0,Under Construction,1000.0,0.0,0.0,0.0,0.0,1.0,1,31
house,the laburnum,sector 43,11.0,27160.0,5.0,6.0,3+,3.0,New Property,4050.0,0.0,1.0,0.0,1.0,0.0,0,160
flat,tulip ivory,sector 70,2.0,8333.0,4.0,5.0,3+,2.0,Relatively New,2172.0,0.0,1.0,0.0,0.0,0.0,0,49
flat,vatika gurgaon,sector 83,1.4,6628.0,3.0,3.0,2,7.0,Relatively New,1570.0,0.0,0.0,0.0,0.0,0.0,0,74
flat,puri diplomatic greens,sector 111,2.58,11727.0,3.0,4.0,2,10.0,Moderately Old,2200.0511639805577,0.0,1.0,0.0,0.0,0.0,1,86
flat,m3m heights,sector 65,2.25,13608.0,2.0,2.0,3,5.0,Under Construction,1592.0,0.0,0.0,0.0,0.0,0.0,1,48
house,independent,sector 12,1.0,8230.0,3.0,7.0,3+,3.0,Moderately Old,3750.0,0.0,0.0,1.0,1.0,0.0,1,7
house,not applicable,sector 4,0.4,9259.0,1.0,1.0,1,1.0,Moderately Old,432.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,vatika independent floors,sector 82,1.45,8056.0,4.0,3.0,0,1.0,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,1,50
flat,signature global city 92,sector 92,0.99,6622.0,3.0,2.0,3,1.0,New Property,1661.0,0.0,0.0,0.0,0.0,1.0,1,37
flat,suposhaa smartworld orchard,sector 61,2.25,14525.0,3.0,3.0,2,3.0,Under Construction,1721.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,umang winter hills,sector 77,1.35,7780.0,3.0,3.0,3+,7.0,New Property,1451.0,0.0,0.0,1.0,0.0,0.0,0,96
flat,signature global park,sohna road,0.54,7248.0,2.0,1.0,3,1.0,New Property,828.0,0.0,0.0,0.0,0.0,0.0,1,65
house,independent,sector 7,0.69,9103.0,1.0,1.0,1,2.0,Old Property,758.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,experion windchants,sector 112,5.2,10726.0,4.0,6.0,3+,15.0,Relatively New,3655.35,0.0,1.0,0.0,1.0,0.0,0,174
flat,sare homes,sector 92,1.1,5347.0,4.0,4.0,3,4.0,Relatively New,2286.0,0.0,1.0,0.0,0.0,0.0,1,108
flat,signature andour heights,sector 71,0.65,10172.0,2.0,2.0,1,10.0,Relatively New,590.0,0.0,0.0,0.0,0.0,0.0,0,23
flat,experion the heartsong,sector 108,1.7,8487.0,3.0,4.0,3+,14.0,Relatively New,1500.29,0.0,1.0,0.0,0.0,0.0,1,119
flat,tulip violet,sector 69,1.38,8966.0,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,1.0,0.0,1,86
house,independent,sector 12,1.2,14184.0,2.0,4.0,2,2.0,Relatively New,846.0,0.0,0.0,0.0,1.0,0.0,0,7
flat,signature global city 63a,sector 63a,1.65,15263.0,2.0,2.0,2,1.0,Under Construction,978.0,0.0,0.0,0.0,0.0,0.0,1,0
house,independent,sector 2,6.0,20000.0,4.0,4.0,1,2.0,Relatively New,3000.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,smart world gems,sector 89,1.01,9156.0,2.0,2.0,2,4.0,Under Construction,1226.0,1.0,0.0,0.0,0.0,0.0,1,38
flat,ompee k s residency,new sector 2,1.6,2993.0,2.0,2.0,2,1.0,Relatively New,73.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,the close north,sector 50,2.35,11767.0,3.0,3.0,3+,8.0,Moderately Old,1950.0,0.0,0.0,0.0,0.0,0.0,0,165
flat,umang winter hills,sector 77,0.71,5305.0,2.0,2.0,2,6.0,Relatively New,1057.0,1.0,0.0,0.0,0.0,0.0,1,108
flat,breez global heights,sector 36,0.24,5825.0,1.0,1.0,1,8.0,New Property,458.0,0.0,0.0,0.0,0.0,0.0,0,57
house,independent,sector 13,9.0,11111.0,10.0,5.0,3+,4.0,Old Property,8100.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,apna enclave,sector 3,0.58,6105.0,2.0,2.0,2,2.0,Old Property,900.0,0.0,0.0,0.0,0.0,0.0,1,66
flat,smart world orchard,sector 110,2.57,15766.0,3.0,3.0,2,3.0,Under Construction,1630.0900672332868,1.0,0.0,0.0,0.0,0.0,1,0
flat,experion windchants,sector 112,3.1,20666.0,2.0,2.0,3,9.0,Relatively New,1500.0483886576983,1.0,1.0,1.0,0.0,0.0,0,80
flat,gls arawali homes,sohna road,0.27,4687.0,2.0,2.0,2,1.0,New Property,640.0,0.0,0.0,0.0,0.0,0.0,1,35
house,unitech espace,sector 50,11.5,35494.0,5.0,6.0,0,1.0,Moderately Old,3240.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,shree balaji appartment,sector 33,0.4,5000.0,2.0,2.0,2,1.0,Relatively New,724.0,0.0,0.0,0.0,0.0,0.0,2,0
house,vipul tatvam villa,sector 48,8.2,25309.0,3.0,3.0,2,2.0,Moderately Old,3240.0,1.0,1.0,0.0,1.0,0.0,2,160
flat,m3m woodshire,sector 107,1.2,6176.0,3.0,3.0,3,7.0,Relatively New,1750.0,0.0,0.0,0.0,0.0,0.0,0,49
house,independent,sector 7,1.75,11111.0,4.0,2.0,2,2.0,Old Property,1575.0,0.0,0.0,0.0,0.0,1.0,1,31
flat,raheja vedas,sector 108,2.15,4134.0,3.0,4.0,3+,12.0,Relatively New,4600.0,1.0,0.0,0.0,0.0,0.0,1,0
flat,greenopolis,sector 89,0.65,5195.0,2.0,2.0,2,15.0,Under Construction,1390.0,0.0,0.0,0.0,0.0,0.0,1,37
flat,tulip violet,sector 69,1.46,9252.0,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0,174
flat,green court,sector 90,0.47,6811.0,2.0,2.0,1,0.0,New Property,767.0,0.0,0.0,0.0,0.0,0.0,1,49
house,independent,sector 4,3.2,14222.0,3.0,3.0,2,2.0,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,1,13
flat,shree vardhman victoria,sector 70,1.07,7925.0,2.0,2.0,3,8.0,Relatively New,1222.0,1.0,0.0,0.0,0.0,0.0,1,108
flat,ansals duplex flat,sector 2,0.95,7307.0,2.0,3.0,2,1.0,Old Property,1444.0,1.0,0.0,0.0,0.0,0.0,0,20
house,independent,sector 13,1.5,11538.0,2.0,7.0,3,4.0,Moderately Old,1300.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ramprastha primera,sector 37d,1.1,6111.0,3.0,3.0,3,6.0,Relatively New,1700.0,0.0,0.0,0.0,0.0,0.0,1,149
flat,kendriya vihar,sector 56,0.55,9016.0,1.0,2.0,1,0.0,Old Property,678.0,0.0,0.0,0.0,0.0,0.0,1,68
house,independent,sector 12,1.7,8000.0,5.0,5.0,3,3.0,Moderately Old,2000.0,0.0,0.0,0.0,1.0,1.0,1,9
flat,the close north,sector 50,2.35,11227.0,3.0,3.0,3,8.0,Moderately Old,2000.0,0.0,0.0,1.0,0.0,0.0,0,149
flat,bestech park view sanskruti,sector 92,1.55,7568.0,3.0,4.0,3,16.0,Relatively New,1805.0,0.0,1.0,0.0,0.0,0.0,0,60
flat,bestech park view grand spa,sector 81,4.2,10000.0,4.0,4.0,3+,25.0,Relatively New,3512.0,0.0,1.0,0.0,0.0,0.0,0,90
flat,m3m soulitude,sector 89,1.32,16923.0,3.0,3.0,3,1.0,Under Construction,867.0,0.0,0.0,0.0,0.0,0.0,1,45
flat,m3m merlin,sector 67,2.98,14557.0,3.0,3.0,3,0.0,Relatively New,2047.1250944562753,0.0,0.0,0.0,0.0,1.0,0,49
flat,zara aavaas,sector 104,0.4,7029.0,2.0,2.0,1,14.0,Relatively New,515.0,0.0,0.0,0.0,0.0,0.0,1,38
flat,tulip violet,sector 69,3.1,9822.0,4.0,6.0,3+,14.0,Relatively New,2817.0,0.0,1.0,0.0,1.0,0.0,1,174
house,independent,sector 26,19.0,42222.0,6.0,8.0,3+,3.0,Moderately Old,4500.0,1.0,1.0,1.0,1.0,0.0,0,103
flat,bestech park view ananda,sector 81,1.1,6686.0,3.0,2.0,3+,5.0,Relatively New,1319.0,0.0,0.0,0.0,0.0,0.0,1,150
house,sushant lok 1 builder floors,sector 43,10.85,28841.0,8.0,8.0,3,3.0,Moderately Old,3762.0,1.0,1.0,1.0,1.0,0.0,2,160
house,independent,sector 14,7.5,16600.0,3.0,3.0,2,1.0,Old Property,4518.0,1.0,1.0,0.0,1.0,0.0,0,27
house,dlf city plots phase 2,sector 25,4.25,31481.0,3.0,2.0,3,2.0,Old Property,1350.0,1.0,0.0,0.0,0.0,0.0,1,35
flat,piedmont taksila heights,sector 37c,1.0,6506.0,3.0,3.0,3+,8.0,Relatively New,1708.0,0.0,0.0,0.0,0.0,0.0,0,49
flat,godrej summit,sector 104,1.35,5000.0,4.0,5.0,3+,0.0,Relatively New,3000.0,1.0,1.0,1.0,1.0,0.0,1,112
flat,bestech park view ananda,sector 81,1.45,8734.0,3.0,2.0,3+,3.0,Relatively New,1352.0,0.0,0.0,0.0,0.0,1.0,1,45
flat,sbr minda sec-1 imt manesar,manesar,0.64,4193.0,3.0,2.0,3+,6.0,Old Property,1696.0,0.0,0.0,0.0,0.0,0.0,1,51
flat,ireo the corridors,sector 67a,1.5,11111.0,2.0,2.0,2,10.0,Relatively New,1500.0,0.0,0.0,1.0,0.0,0.0,0,38
flat,vatika the seven lamps,sector 82,0.89,8850.0,2.0,2.0,2,14.0,Relatively New,1202.0,1.0,0.0,0.0,0.0,0.0,0,129
flat,sare green parc 2,sector 92,1.07,5246.0,4.0,3.0,3,10.0,Under Construction,2040.0,1.0,1.0,0.0,0.0,0.0,1,86
flat,sidhartha ncr greens,sector 95,0.6,5576.0,2.0,2.0,2,14.0,Relatively New,974.0,1.0,0.0,0.0,0.0,0.0,1,31
flat,m3m soulitude,sector 89,1.33,16985.0,3.0,3.0,3,4.0,Under Construction,1423.0,1.0,0.0,0.0,0.0,0.0,1,125
house,independent,sector 105,0.74,7400.0,3.0,3.0,0,2.0,Moderately Old,1000.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,11447.0,3.0,3.0,3,9.0,New Property,1571.0,0.0,0.0,0.0,0.0,0.0,1,109
flat,hsiidc sidco aravali,manesar,0.86,3323.0,3.0,3.0,3+,3.0,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,1,81
flat,the lions cghs,sector 56,2.09,8708.0,4.0,4.0,3+,7.0,Relatively New,2300.0,0.0,0.0,0.0,0.0,1.0,0,125
house,independent,sector 3,0.9,10000.0,3.0,4.0,3,3.0,Moderately Old,3500.0,0.0,0.0,0.0,0.0,1.0,0,42
flat,ashiana anmol,sohna road,0.9,9463.0,2.0,2.0,2,13.0,Relatively New,1105.0,0.0,0.0,0.0,0.0,0.0,2,120
flat,bptp terra,sector 37d,1.5,8255.0,3.0,3.0,3,12.0,Relatively New,1686.0,0.0,0.0,0.0,0.0,1.0,1,49
flat,sare crescent parc,sector 92,0.65,4596.0,3.0,3.0,3,3.0,Moderately Old,1571.0,0.0,0.0,0.0,0.0,0.0,1,44
house,independent,sohna road,1.5,14245.0,2.0,3.0,2,1.0,New Property,1053.0,1.0,0.0,0.0,1.0,0.0,0,69
flat,huda ashok vihar phase,sector 4,0.43,6615.0,2.0,2.0,1,2.0,Relatively New,722.0,0.0,0.0,0.0,0.0,0.0,1,7
flat,ss the leaf,sector 85,2.0,11869.0,3.0,4.0,3,5.0,Relatively New,2026.0,0.0,1.0,0.0,0.0,0.0,1,156
house,independent,sector 11,0.9,10000.0,2.0,4.0,3+,4.0,Moderately Old,900.0,0.0,0.0,0.0,0.0,0.0,1,7
house,bptp visionnaire,sector 70a,5.25,20115.0,5.0,4.0,3+,3.0,New Property,2610.0,0.0,1.0,0.0,0.0,0.0,0,49
flat,emaar palm gardens,sector 83,1.8,9474.0,3.0,4.0,0,9.0,Relatively New,1900.0,0.0,0.0,0.0,0.0,0.0,1,55
house,sector 14 rwa,sector 14,5.51,16990.0,3.0,3.0,2,4.0,Moderately Old,3249.0,0.0,0.0,0.0,0.0,0.0,1,14
flat,m3m woodshire,sector 107,0.82,6002.0,2.0,2.0,3+,7.0,Relatively New,1236.0,0.0,0.0,0.0,0.0,0.0,1,111
flat,conscient heritage max,sector 102,2.15,9306.0,3.0,4.0,3,13.0,Relatively New,1945.0,1.0,1.0,0.0,0.0,0.0,1,101
flat,godrej oasis,sector 88a,1.19,10162.0,2.0,2.0,3,15.0,Relatively New,1387.0,1.0,0.0,0.0,1.0,0.0,0,174
house,independent,sector 9,1.1,6111.0,4.0,3.0,1,2.0,Old Property,200.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,mapsko mount ville,sector 79,1.25,8389.0,3.0,3.0,3,22.0,Relatively New,1154.0,1.0,0.0,0.0,1.0,0.0,1,160
flat,ss the leaf,sector 85,2.13,7574.0,4.0,4.0,3,2.0,Relatively New,2600.0,0.0,0.0,0.0,0.0,0.0,1,49
flat,dlf regal gardens,sector 90,2.05,9000.0,4.0,4.0,3+,5.0,Relatively New,2005.0,0.0,0.0,0.0,0.0,0.0,0,49
flat,bestech park view grand spa,sector 81,2.4,9022.0,3.0,4.0,3+,8.0,New Property,2407.0,1.0,1.0,0.0,0.0,0.0,0,167
house,unitech espace,sector 50,7.42,34352.0,4.0,4.0,3,2.0,Old Property,3200.0,0.0,0.0,0.0,0.0,0.0,0,88
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4.0,4.0,3,2.0,Relatively New,1975.051975051975,1.0,1.0,0.0,0.0,0.0,1,21
flat,surendra avenue 69,sector 69,0.75,6818.0,2.0,2.0,2,4.0,Moderately Old,1100.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,signature global grand iva,sector 103,0.5,6250.0,2.0,2.0,2,10.0,Relatively New,698.0,0.0,0.0,0.0,0.0,0.0,1,8
flat,kamroon court,sector 43,2.75,13750.0,3.0,4.0,3+,5.0,Moderately Old,2222.0,0.0,1.0,0.0,0.0,1.0,0,49
flat,signature the serenas,sohna road,0.5,9406.0,2.0,2.0,2,6.0,New Property,591.0,0.0,0.0,0.0,0.0,0.0,1,37
flat,signature global park,sohna road,0.54,6331.0,2.0,2.0,2,4.0,Relatively New,939.0,0.0,0.0,0.0,1.0,0.0,1,159
flat,tulip violet,sector 69,1.85,9203.0,4.0,4.0,2,14.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,0,157
flat,tulip violet,sector 69,1.6,10139.0,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1,166
flat,orris aster court premier,sector 85,1.49,5820.0,4.0,5.0,3+,10.0,Relatively New,2017.0,0.0,1.0,0.0,0.0,0.0,0,84
flat,sare crescent parc,sector 92,0.49,4909.0,2.0,2.0,2,2.0,Relatively New,1109.0,0.0,0.0,0.0,0.0,0.0,1,96
flat,unitech sunbreeze,sector 69,0.75,6849.0,2.0,2.0,2,4.0,Under Construction,991.0,0.0,0.0,0.0,0.0,0.0,1,0
house,housing board colony,sector 28,2.1,23333.0,2.0,8.0,3+,4.0,Moderately Old,900.0,0.0,0.0,0.0,0.0,1.0,0,38
flat,dlf the primus,sector 82a,2.85,10936.0,4.0,4.0,3+,2.0,New Property,2179.0,0.0,1.0,0.0,0.0,0.0,2,174
flat,antriksh heights,sector 84,0.84,4869.0,3.0,3.0,3+,8.0,New Property,1561.0,0.0,0.0,0.0,1.0,0.0,1,60
flat,suncity heights,sector 54,3.25,14118.0,3.0,3.0,3+,0.0,Old Property,2558.0,0.0,0.0,0.0,1.0,0.0,0,120
house,international city by sobha phase 1,sector 109,6.15,27333.0,5.0,5.0,3+,3.0,Relatively New,2250.0,0.0,1.0,1.0,1.0,0.0,0,130
house,independent,sector 3,1.5,10288.0,3.0,3.0,0,2.0,Old Property,210.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,the penthouses at the hibiscus,sector 50,8.0,8888.0,4.0,3.0,3,7.0,Moderately Old,10000.0,0.0,1.0,0.0,0.0,0.0,1,35
flat,dlf new town heights,sector 86,1.54,5786.0,4.0,4.0,3+,21.0,Moderately Old,2139.0,1.0,1.0,0.0,1.0,0.0,1,80
house,independent,sector 9,3.5,13410.0,9.0,9.0,3+,3.0,Relatively New,2610.0,1.0,0.0,0.0,0.0,0.0,1,23
flat,experion heartsong,dwarka expressway,1.08,6150.0,3.0,3.0,0,2.0,Under Construction,1758.0,0.0,0.0,0.0,0.0,0.0,1,0
flat,ireo uptown,sector 66,1.5,11219.0,2.0,3.0,3,1.0,Relatively New,1330.0,0.0,1.0,0.0,0.0,1.0,0,79
house,independent,sector 7,1.55,13889.0,2.0,2.0,2,1.0,Moderately Old,1080.0,0.0,0.0,0.0,0.0,0.0,0,52
